id_produto,nome_produto,categoria,preco
11919,Notebook 637,Eletrônicos,974.87
11920,Desktop 787,Eletrônicos,68.11
11921,Notebook 937,Eletrônicos,514.5
11922,Notebook 406,Eletrônicos,616.96
11923,SSD 743,Eletrônicos,86.32
11924,Desktop 280,Eletrônicos,250.7
11925,SSD 219,Eletrônicos,102.72
11926,Desktop 462,Eletrônicos,616.9
11927,Notebook 984,Informática,864.75
11928,Desktop 743,Informática,590.52
11929,Roteador 491,Informática,753.01
11930,Monitor 686,Informática,762.71
11931,Processador 932,Eletrônicos,724.02
11932,Roteador 517,Eletrônicos,266.06
11933,Teclado 859,Eletrônicos,488.76
11934,Teclado 199,Informática,273.68
11935,SSD 404,Informática,235.45
11936,SSD 563,Informática,922.38
11937,Desktop 495,Informática,818.89
11938,Roteador 667,Eletrônicos,619.15
11939,Mouse 351,Eletrônicos,825.51
11940,Placa de Vídeo 960,Informática,503.51
11941,Placa de Vídeo 300,Informática,512.93
11942,Processador 638,Eletrônicos,77.68
11943,Impressora 798,Eletrônicos,627.88
11944,Desktop 496,Informática,671.59
11945,Impressora 295,Eletrônicos,431.56
11946,Notebook 201,Eletrônicos,970.15
11947,Monitor 611,Eletrônicos,683.15
11948,Roteador 454,Informática,80.04
11949,Impressora 454,Eletrônicos,160.14
11950,Desktop 566,Eletrônicos,901.95
11951,Teclado 207,Informática,836.08
11952,Impressora 641,Informática,795.98
11953,Desktop 170,Informática,509.27
11954,Teclado 473,Eletrônicos,794.77
11955,Teclado 491,Informática,557.68
11956,Processador 485,Eletrônicos,600.07
11957,Roteador 385,Informática,227.9
11958,Desktop 597,Eletrônicos,451.33
11959,Monitor 238,Eletrônicos,795.3
11960,Roteador 637,Informática,407.98
11961,SSD 785,Eletrônicos,623.93
11962,Notebook 896,Eletrônicos,69.96
11963,Roteador 113,Eletrônicos,235.36
11964,Monitor 264,Eletrônicos,378.5
11965,Processador 986,Eletrônicos,303.58
11966,Impressora 150,Eletrônicos,873.98
11967,Monitor 692,Eletrônicos,313.77
11968,Desktop 423,Eletrônicos,437.72
11969,Teclado 729,Eletrônicos,169.64
11970,Impressora 885,Eletrônicos,887.92
11971,Placa de Vídeo 712,Informática,947.32
11972,Desktop 123,Eletrônicos,352.39
11973,Teclado 967,Eletrônicos,771.2
11974,Mouse 782,Eletrônicos,107.6
11975,SSD 894,Informática,884.02
11976,Processador 310,Informática,935.24
11977,Placa de Vídeo 360,Eletrônicos,436.52
11978,Placa de Vídeo 366,Eletrônicos,504.71
11979,Notebook 633,Eletrônicos,723.38
11980,Notebook 130,Eletrônicos,470.7
11981,SSD 379,Informática,61.93
11982,Monitor 507,Eletrônicos,995.89
11983,Placa de Vídeo 243,Informática,518.7
11984,Teclado 405,Eletrônicos,554.12
11985,Notebook 305,Informática,494.55
11986,Impressora 515,Eletrônicos,294.3
11987,Notebook 552,Informática,702.68
11988,Placa de Vídeo 742,Informática,259.55
11989,Notebook 487,Eletrônicos,712.31
11990,Monitor 117,Eletrônicos,495.74
11991,Processador 867,Informática,971.92
11992,Placa de Vídeo 242,Informática,596.99
11993,Notebook 850,Informática,677.48
11994,Roteador 590,Eletrônicos,907.64
11995,Monitor 505,Informática,444.9
11996,Roteador 305,Informática,595.62
11997,Notebook 501,Eletrônicos,541.42
11998,Impressora 444,Informática,710.92
11999,Mouse 888,Informática,625.08
12000,Impressora 679,Eletrônicos,341.88
12001,Mouse 614,Eletrônicos,126.45
12002,Placa de Vídeo 494,Informática,484.33
12003,Impressora 170,Eletrônicos,625.78
12004,Impressora 310,Eletrônicos,749.36
12005,Monitor 189,Informática,788.03
12006,Impressora 599,Eletrônicos,547.76
12007,Processador 589,Eletrônicos,853.63
12008,Monitor 624,Informática,588.66
12009,Teclado 786,Informática,952.42
12010,Desktop 936,Eletrônicos,846.75
12011,Processador 409,Informática,607.16
12012,Desktop 836,Informática,372.56
12013,Monitor 476,Informática,889.89
12014,Placa de Vídeo 870,Informática,967.63
12015,Processador 661,Eletrônicos,529.35
12016,Monitor 326,Eletrônicos,506.24
12017,Impressora 417,Eletrônicos,295.98
12018,Impressora 432,Eletrônicos,674.58
12019,Monitor 766,Eletrônicos,402.01
12020,Placa de Vídeo 164,Informática,476.23
12021,Mouse 161,Informática,586.61
12022,SSD 158,Informática,917.09
12023,Monitor 760,Eletrônicos,359.51
12024,Monitor 307,Eletrônicos,912.05
12025,Placa de Vídeo 799,Eletrônicos,750.29
12026,Notebook 806,Informática,611.89
12027,Notebook 127,Informática,885.52
12028,Roteador 945,Informática,920.42
12029,Desktop 468,Informática,142.45
12030,Teclado 922,Eletrônicos,685.0
12031,Processador 274,Eletrônicos,670.04
12032,Monitor 130,Informática,164.28
12033,Monitor 913,Informática,52.85
12034,Placa de Vídeo 632,Eletrônicos,377.02
12035,Mouse 928,Eletrônicos,78.01
12036,Teclado 873,Eletrônicos,765.97
12037,Monitor 915,Eletrônicos,562.04
12038,Impressora 348,Eletrônicos,142.45
12039,Mouse 166,Informática,531.07
12040,Placa de Vídeo 438,Eletrônicos,284.19
12041,Processador 245,Informática,574.11
12042,Mouse 815,Informática,698.62
12043,Notebook 835,Eletrônicos,179.6
12044,Impressora 808,Eletrônicos,151.1
12045,Teclado 124,Informática,312.08
12046,Monitor 651,Informática,950.29
12047,Mouse 494,Eletrônicos,837.72
12048,Desktop 217,Informática,918.29
12049,Roteador 932,Eletrônicos,234.37
12050,Placa de Vídeo 388,Informática,544.17
12051,Teclado 741,Eletrônicos,885.88
12052,Teclado 577,Informática,602.78
12053,Notebook 692,Eletrônicos,584.38
12054,Teclado 337,Eletrônicos,501.82
12055,Placa de Vídeo 371,Eletrônicos,719.22
12056,Impressora 900,Informática,819.06
12057,Mouse 619,Informática,710.72
12058,Impressora 477,Informática,631.4
12059,Teclado 655,Eletrônicos,809.47
12060,Desktop 890,Informática,274.79
12061,Impressora 222,Informática,688.92
12062,Placa de Vídeo 555,Informática,891.74
12063,Desktop 156,Informática,662.71
12064,SSD 121,Informática,899.69
12065,Monitor 465,Informática,970.53
12066,Placa de Vídeo 886,Eletrônicos,156.42
12067,Teclado 377,Informática,446.81
12068,Roteador 918,Eletrônicos,771.24
12069,Impressora 441,Eletrônicos,197.32
12070,SSD 711,Eletrônicos,826.12
12071,Teclado 628,Eletrônicos,970.73
12072,Desktop 244,Informática,317.08
12073,Monitor 341,Informática,534.13
12074,Teclado 722,Informática,117.55
12075,Placa de Vídeo 562,Eletrônicos,361.06
12076,SSD 313,Informática,532.08
12077,Mouse 373,Eletrônicos,785.65
12078,Notebook 386,Informática,727.79
12079,Processador 945,Eletrônicos,283.67
12080,Roteador 405,Informática,775.8
12081,Processador 793,Eletrônicos,829.69
12082,Mouse 829,Informática,591.45
12083,Monitor 411,Eletrônicos,902.42
12084,Teclado 916,Informática,362.64
12085,Notebook 700,Eletrônicos,171.77
12086,SSD 833,Informática,307.69
12087,Placa de Vídeo 154,Eletrônicos,704.41
12088,Mouse 347,Eletrônicos,841.52
12089,Notebook 666,Informática,552.88
12090,Roteador 841,Eletrônicos,177.92
12091,Desktop 518,Eletrônicos,308.31
12092,Monitor 551,Eletrônicos,455.49
12093,Placa de Vídeo 718,Informática,375.05
12094,Teclado 756,Informática,969.34
12095,Impressora 835,Informática,116.02
12096,Placa de Vídeo 811,Eletrônicos,477.64
12097,Notebook 173,Informática,442.3
12098,Processador 503,Eletrônicos,174.07
12099,Processador 569,Eletrônicos,132.87
12100,Placa de Vídeo 853,Informática,964.26
12101,Mouse 493,Informática,741.45
12102,Impressora 999,Eletrônicos,132.49
12103,Teclado 877,Informática,419.47
12104,Mouse 709,Eletrônicos,651.5
12105,Monitor 952,Eletrônicos,492.63
12106,Desktop 911,Eletrônicos,210.09
12107,Monitor 952,Eletrônicos,757.23
12108,Notebook 717,Informática,558.68
12109,Mouse 676,Eletrônicos,296.39
12110,Mouse 649,Informática,435.58
12111,Placa de Vídeo 838,Eletrônicos,147.21
12112,Teclado 292,Informática,628.77
12113,SSD 350,Eletrônicos,77.17
12114,Processador 748,Informática,628.55
12115,Placa de Vídeo 577,Informática,505.6
12116,Desktop 225,Informática,561.51
12117,Processador 929,Eletrônicos,643.85
12118,Desktop 170,Informática,565.82
12119,Roteador 211,Informática,347.7
12120,Placa de Vídeo 259,Informática,728.49
12121,Impressora 963,Informática,390.26
12122,Mouse 914,Eletrônicos,814.98
12123,Teclado 136,Informática,982.35
12124,Desktop 360,Eletrônicos,266.84
12125,Desktop 434,Eletrônicos,775.79
12126,Mouse 773,Eletrônicos,921.14
12127,Placa de Vídeo 574,Eletrônicos,673.25
12128,Placa de Vídeo 770,Informática,983.9
12129,Impressora 175,Eletrônicos,639.05
12130,SSD 811,Eletrônicos,976.42
12131,Placa de Vídeo 493,Eletrônicos,392.64
12132,Notebook 634,Informática,894.09
12133,Placa de Vídeo 513,Informática,337.21
12134,Impressora 245,Informática,95.69
12135,SSD 308,Eletrônicos,367.54
12136,Teclado 963,Informática,833.87
12137,Teclado 370,Eletrônicos,619.71
12138,Notebook 126,Informática,355.37
12139,Monitor 600,Informática,949.15
12140,Mouse 602,Informática,447.0
12141,Monitor 519,Eletrônicos,237.68
12142,Roteador 408,Eletrônicos,740.71
12143,Placa de Vídeo 512,Eletrônicos,516.13
12144,Placa de Vídeo 388,Informática,411.79
12145,Impressora 358,Eletrônicos,553.08
12146,Mouse 290,Eletrônicos,119.56
12147,Monitor 411,Informática,479.33
12148,Mouse 687,Informática,102.85
12149,Monitor 448,Informática,504.87
12150,Teclado 672,Eletrônicos,202.42
12151,Teclado 893,Informática,750.4
12152,Desktop 698,Eletrônicos,843.89
12153,SSD 287,Informática,530.38
12154,Notebook 653,Informática,225.88
12155,Monitor 270,Eletrônicos,267.89
12156,Notebook 150,Eletrônicos,769.62
12157,Desktop 832,Informática,68.27
12158,Notebook 729,Eletrônicos,264.46
12159,Monitor 151,Eletrônicos,676.81
12160,SSD 100,Eletrônicos,356.2
12161,Monitor 880,Eletrônicos,390.09
12162,Monitor 480,Eletrônicos,112.56
12163,Roteador 999,Eletrônicos,977.26
12164,Teclado 977,Informática,717.03
12165,Mouse 922,Eletrônicos,937.28
12166,Mouse 768,Eletrônicos,512.49
12167,SSD 573,Informática,494.32
12168,Desktop 905,Informática,583.16
12169,Monitor 332,Informática,534.45
12170,Mouse 195,Informática,799.12
12171,Placa de Vídeo 945,Eletrônicos,667.5
12172,Processador 271,Eletrônicos,989.88
12173,Roteador 219,Eletrônicos,301.32
12174,Monitor 111,Informática,142.15
12175,Roteador 871,Eletrônicos,468.82
12176,SSD 367,Informática,510.37
12177,SSD 136,Eletrônicos,304.95
12178,Desktop 847,Informática,822.42
12179,Notebook 945,Eletrônicos,583.38
12180,Notebook 217,Informática,701.82
12181,Notebook 129,Eletrônicos,664.81
12182,Monitor 131,Informática,972.82
12183,Monitor 360,Informática,107.78
12184,Desktop 996,Informática,491.06
12185,Monitor 422,Informática,798.71
12186,Monitor 354,Informática,830.35
12187,Processador 528,Eletrônicos,304.95
12188,Placa de Vídeo 331,Informática,392.58
12189,Monitor 685,Informática,814.35
12190,Monitor 762,Informática,137.71
12191,Placa de Vídeo 311,Informática,866.53
12192,Placa de Vídeo 833,Informática,231.36
12193,Mouse 761,Informática,607.49
12194,Processador 204,Eletrônicos,399.05
12195,Mouse 729,Informática,870.38
12196,Roteador 667,Informática,908.53
12197,Teclado 844,Eletrônicos,186.35
12198,Placa de Vídeo 481,Informática,455.37
12199,Impressora 291,Informática,716.67
12200,Notebook 911,Informática,391.99
12201,Mouse 185,Informática,847.47
12202,Impressora 599,Informática,271.3
12203,SSD 642,Informática,481.92
12204,Impressora 938,Eletrônicos,170.24
12205,SSD 247,Informática,129.38
12206,Notebook 644,Eletrônicos,600.11
12207,Processador 737,Eletrônicos,109.08
12208,Processador 531,Informática,691.0
12209,Impressora 498,Eletrônicos,450.48
12210,Teclado 672,Informática,704.59
12211,Roteador 154,Eletrônicos,167.3
12212,Mouse 923,Informática,898.62
12213,Teclado 592,Informática,113.11
12214,Notebook 179,Informática,347.0
12215,Roteador 938,Informática,595.63
12216,Processador 430,Eletrônicos,100.28
12217,Monitor 245,Informática,315.92
12218,Desktop 775,Eletrônicos,811.77
12219,Desktop 759,Eletrônicos,177.28
12220,Impressora 344,Informática,513.56
12221,SSD 909,Eletrônicos,546.78
12222,Roteador 774,Eletrônicos,164.12
12223,Roteador 568,Informática,295.03
12224,Notebook 830,Informática,476.18
12225,Processador 285,Eletrônicos,212.39
12226,Mouse 122,Eletrônicos,254.47
12227,Monitor 963,Informática,384.66
12228,Impressora 856,Eletrônicos,463.38
12229,Impressora 169,Informática,809.21
12230,Desktop 366,Informática,825.2
12231,Desktop 253,Informática,951.88
12232,Roteador 164,Eletrônicos,181.57
12233,Roteador 412,Eletrônicos,216.11
12234,SSD 529,Eletrônicos,120.73
12235,Placa de Vídeo 914,Eletrônicos,703.5
12236,Notebook 348,Informática,242.18
12237,Teclado 984,Eletrônicos,543.61
12238,SSD 651,Eletrônicos,691.2
12239,Mouse 437,Informática,554.05
12240,SSD 872,Eletrônicos,78.62
12241,Processador 674,Informática,460.23
12242,Desktop 580,Eletrônicos,66.44
12243,Placa de Vídeo 749,Eletrônicos,207.35
12244,Teclado 134,Informática,800.87
12245,Desktop 158,Eletrônicos,597.15
12246,SSD 576,Eletrônicos,836.81
12247,Roteador 391,Informática,759.93
12248,SSD 112,Informática,511.13
12249,Teclado 391,Informática,893.5
12250,Impressora 246,Informática,646.78
12251,SSD 626,Eletrônicos,872.98
12252,Monitor 651,Eletrônicos,530.27
12253,Teclado 529,Eletrônicos,890.28
12254,Desktop 108,Eletrônicos,848.11
12255,Processador 872,Eletrônicos,306.64
12256,Mouse 134,Eletrônicos,222.81
12257,Notebook 324,Eletrônicos,240.63
12258,Teclado 460,Informática,701.1
12259,Desktop 178,Eletrônicos,192.33
12260,Notebook 261,Eletrônicos,211.37
12261,SSD 312,Eletrônicos,531.94
12262,Teclado 491,Informática,555.74
12263,Desktop 310,Eletrônicos,687.47
12264,Placa de Vídeo 401,Informática,834.08
12265,Processador 710,Eletrônicos,860.86
12266,Monitor 123,Informática,222.76
12267,Desktop 317,Eletrônicos,745.85
12268,Monitor 527,Informática,678.43
12269,Impressora 669,Informática,827.01
12270,Teclado 412,Informática,193.9
12271,Teclado 494,Eletrônicos,666.04
12272,Processador 205,Informática,173.45
12273,Notebook 537,Eletrônicos,759.16
12274,Monitor 546,Eletrônicos,462.26
12275,Placa de Vídeo 993,Eletrônicos,352.36
12276,Teclado 475,Informática,643.75
12277,SSD 349,Eletrônicos,980.69
12278,Processador 614,Informática,295.91
12279,Mouse 140,Eletrônicos,825.42
12280,Placa de Vídeo 704,Informática,422.89
12281,Mouse 922,Informática,102.7
12282,Teclado 712,Informática,350.73
12283,Impressora 489,Eletrônicos,144.66
12284,Notebook 422,Eletrônicos,679.83
12285,Monitor 146,Informática,538.24
12286,Teclado 379,Eletrônicos,64.8
12287,Impressora 180,Eletrônicos,211.95
12288,Roteador 754,Eletrônicos,264.7
12289,Roteador 310,Informática,240.6
12290,Monitor 325,Informática,847.46
12291,Impressora 737,Informática,444.7
12292,Mouse 253,Informática,599.03
12293,Placa de Vídeo 275,Eletrônicos,654.74
12294,Notebook 156,Eletrônicos,773.9
12295,Monitor 655,Eletrônicos,954.92
12296,SSD 426,Eletrônicos,455.2
12297,Processador 849,Informática,275.76
12298,Teclado 825,Eletrônicos,61.67
12299,Notebook 931,Informática,425.76
12300,SSD 371,Informática,965.59
12301,Mouse 974,Informática,779.44
12302,Teclado 580,Informática,302.95
12303,Notebook 165,Informática,502.34
12304,Desktop 446,Eletrônicos,422.52
12305,Mouse 421,Informática,834.17
12306,Placa de Vídeo 407,Informática,704.01
12307,Desktop 771,Informática,189.86
12308,Placa de Vídeo 650,Informática,911.66
12309,Mouse 883,Eletrônicos,959.13
12310,Placa de Vídeo 839,Eletrônicos,79.27
12311,Roteador 379,Informática,524.47
12312,Mouse 670,Eletrônicos,504.04
12313,SSD 736,Informática,585.0
12314,Monitor 284,Informática,737.85
12315,Monitor 996,Informática,81.54
12316,Teclado 788,Eletrônicos,198.17
12317,Roteador 804,Informática,263.24
12318,Placa de Vídeo 180,Eletrônicos,791.46
12319,Mouse 898,Eletrônicos,352.54
12320,Monitor 908,Informática,597.59
12321,Teclado 705,Eletrônicos,235.22
12322,Processador 130,Eletrônicos,848.4
12323,Monitor 225,Eletrônicos,681.06
12324,Monitor 892,Informática,270.49
12325,Monitor 481,Informática,786.02
12326,Processador 542,Informática,714.67
12327,Desktop 405,Informática,818.79
12328,Teclado 408,Informática,395.83
12329,Impressora 776,Informática,281.05
12330,Monitor 805,Informática,811.53
12331,Desktop 575,Informática,858.65
12332,Notebook 858,Informática,324.82
12333,Desktop 903,Informática,441.91
12334,Notebook 918,Informática,963.65
12335,Monitor 859,Informática,764.8
12336,Teclado 731,Eletrônicos,995.27
12337,Roteador 526,Eletrônicos,697.06
12338,Monitor 191,Eletrônicos,393.55
12339,SSD 590,Eletrônicos,303.35
12340,Monitor 568,Informática,145.86
12341,Notebook 965,Eletrônicos,597.74
12342,Processador 212,Informática,846.35
12343,Teclado 211,Eletrônicos,548.64
12344,Roteador 719,Eletrônicos,598.37
12345,Impressora 358,Eletrônicos,103.55
12346,Notebook 855,Eletrônicos,881.31
12347,Mouse 331,Eletrônicos,193.85
12348,Teclado 519,Eletrônicos,487.85
12349,Desktop 453,Eletrônicos,431.06
12350,Monitor 579,Eletrônicos,735.47
12351,SSD 496,Informática,202.7
12352,Mouse 410,Eletrônicos,276.11
12353,Teclado 683,Informática,896.08
12354,Processador 311,Eletrônicos,780.45
12355,Notebook 301,Informática,960.49
12356,Teclado 210,Eletrônicos,545.52
12357,Monitor 143,Eletrônicos,671.34
12358,Mouse 906,Informática,324.06
