data_id,data,dia_semana,mes,ano
12538,2020-07-16,Thursday,July,2020
12539,2022-07-05,Tuesday,July,2022
12540,2020-07-30,Thursday,July,2020
12541,2022-09-20,Tuesday,September,2022
12542,2020-04-09,Thursday,April,2020
12543,2020-03-19,Thursday,March,2020
12544,2021-09-10,Friday,September,2021
12545,2020-11-23,Monday,November,2020
12546,2022-06-08,Wednesday,June,2022
12547,2022-09-10,Saturday,September,2022
12548,2023-04-11,Tuesday,April,2023
12549,2019-07-15,Monday,July,2019
12550,2020-03-06,Friday,March,2020
12551,2021-10-28,Thursday,October,2021
12552,2018-11-09,Friday,November,2018
12553,2022-06-05,Sunday,June,2022
12554,2019-06-17,Monday,June,2019
12555,2019-07-31,Wednesday,July,2019
12556,2019-01-23,Wednesday,January,2019
12557,2019-08-26,Monday,August,2019
12558,2022-06-07,Tuesday,June,2022
12559,2018-09-05,Wednesday,September,2018
12560,2019-11-19,Tuesday,November,2019
12561,2021-07-28,Wednesday,July,2021
12562,2023-06-30,Friday,June,2023
12563,2019-05-27,Monday,May,2019
12564,2021-07-11,Sunday,July,2021
12565,2023-06-19,Monday,June,2023
12566,2023-04-25,Tuesday,April,2023
12567,2018-11-01,Thursday,November,2018
12568,2021-02-25,Thursday,February,2021
12569,2022-08-29,Monday,August,2022
12570,2022-12-13,Tuesday,December,2022
12571,2022-05-07,Saturday,May,2022
12572,2023-01-21,Saturday,January,2023
12573,2022-02-14,Monday,February,2022
12574,2023-02-12,Sunday,February,2023
12575,2022-11-22,Tuesday,November,2022
12576,2022-08-13,Saturday,August,2022
12577,2021-12-17,Friday,December,2021
12578,2020-12-30,Wednesday,December,2020
12579,2022-08-13,Saturday,August,2022
12580,2020-08-13,Thursday,August,2020
12581,2022-08-27,Saturday,August,2022
12582,2020-06-27,Saturday,June,2020
12583,2019-05-03,Friday,May,2019
12584,2018-10-07,Sunday,October,2018
12585,2022-12-03,Saturday,December,2022
12586,2022-10-31,Monday,October,2022
12587,2023-04-18,Tuesday,April,2023
12588,2022-01-02,Sunday,January,2022
12589,2022-12-07,Wednesday,December,2022
12590,2019-11-14,Thursday,November,2019
12591,2018-11-05,Monday,November,2018
12592,2021-02-22,Monday,February,2021
12593,2021-12-22,Wednesday,December,2021
12594,2022-06-12,Sunday,June,2022
12595,2019-09-08,Sunday,September,2019
12596,2022-07-24,Sunday,July,2022
12597,2019-04-21,Sunday,April,2019
12598,2022-07-08,Friday,July,2022
12599,2022-08-30,Tuesday,August,2022
12600,2020-12-25,Friday,December,2020
12601,2022-04-08,Friday,April,2022
12602,2018-10-26,Friday,October,2018
12603,2021-05-20,Thursday,May,2021
12604,2018-12-30,Sunday,December,2018
12605,2022-09-16,Friday,September,2022
12606,2021-03-06,Saturday,March,2021
12607,2018-12-25,Tuesday,December,2018
12608,2019-01-20,Sunday,January,2019
12609,2020-10-11,Sunday,October,2020
12610,2020-08-25,Tuesday,August,2020
12611,2022-11-26,Saturday,November,2022
12612,2020-06-19,Friday,June,2020
12613,2021-10-21,Thursday,October,2021
12614,2023-04-25,Tuesday,April,2023
12615,2021-09-10,Friday,September,2021
12616,2019-02-02,Saturday,February,2019
12617,2023-08-08,Tuesday,August,2023
12618,2022-08-21,Sunday,August,2022
12619,2020-08-29,Saturday,August,2020
12620,2019-01-06,Sunday,January,2019
12621,2021-07-14,Wednesday,July,2021
12622,2022-12-30,Friday,December,2022
12623,2019-04-23,Tuesday,April,2019
12624,2020-12-14,Monday,December,2020
12625,2019-04-11,Thursday,April,2019
12626,2020-10-15,Thursday,October,2020
12627,2023-04-09,Sunday,April,2023
12628,2023-02-28,Tuesday,February,2023
12629,2022-09-20,Tuesday,September,2022
12630,2018-09-26,Wednesday,September,2018
12631,2023-02-16,Thursday,February,2023
12632,2023-02-07,Tuesday,February,2023
12633,2019-08-25,Sunday,August,2019
12634,2022-09-18,Sunday,September,2022
12635,2020-09-10,Thursday,September,2020
12636,2021-07-13,Tuesday,July,2021
12637,2020-01-17,Friday,January,2020
12638,2022-06-19,Sunday,June,2022
12639,2022-11-17,Thursday,November,2022
12640,2021-11-28,Sunday,November,2021
12641,2022-01-09,Sunday,January,2022
12642,2023-03-14,Tuesday,March,2023
12643,2023-06-22,Thursday,June,2023
12644,2021-01-22,Friday,January,2021
12645,2018-10-31,Wednesday,October,2018
12646,2023-03-31,Friday,March,2023
12647,2018-10-03,Wednesday,October,2018
12648,2022-09-20,Tuesday,September,2022
12649,2020-02-18,Tuesday,February,2020
12650,2022-03-28,Monday,March,2022
12651,2022-09-20,Tuesday,September,2022
12652,2022-04-03,Sunday,April,2022
12653,2021-12-04,Saturday,December,2021
12654,2022-10-10,Monday,October,2022
12655,2018-12-25,Tuesday,December,2018
12656,2021-03-24,Wednesday,March,2021
12657,2020-08-25,Tuesday,August,2020
12658,2020-06-04,Thursday,June,2020
12659,2019-08-31,Saturday,August,2019
12660,2022-01-14,Friday,January,2022
12661,2022-04-08,Friday,April,2022
12662,2020-05-31,Sunday,May,2020
12663,2022-11-21,Monday,November,2022
12664,2023-02-15,Wednesday,February,2023
12665,2020-02-13,Thursday,February,2020
12666,2021-07-07,Wednesday,July,2021
12667,2022-05-31,Tuesday,May,2022
12668,2019-07-01,Monday,July,2019
12669,2021-10-14,Thursday,October,2021
12670,2022-08-23,Tuesday,August,2022
12671,2020-04-27,Monday,April,2020
12672,2021-09-15,Wednesday,September,2021
12673,2023-01-24,Tuesday,January,2023
12674,2020-12-15,Tuesday,December,2020
12675,2018-11-08,Thursday,November,2018
12676,2022-03-29,Tuesday,March,2022
12677,2021-08-14,Saturday,August,2021
12678,2022-02-01,Tuesday,February,2022
12679,2023-07-28,Friday,July,2023
12680,2019-09-16,Monday,September,2019
12681,2018-11-06,Tuesday,November,2018
12682,2022-01-14,Friday,January,2022
12683,2023-01-19,Thursday,January,2023
12684,2019-04-16,Tuesday,April,2019
12685,2021-09-24,Friday,September,2021
12686,2023-06-24,Saturday,June,2023
12687,2023-06-28,Wednesday,June,2023
12688,2018-11-30,Friday,November,2018
12689,2022-05-07,Saturday,May,2022
12690,2020-06-01,Monday,June,2020
12691,2019-06-19,Wednesday,June,2019
12692,2019-07-07,Sunday,July,2019
12693,2019-02-18,Monday,February,2019
12694,2022-03-02,Wednesday,March,2022
12695,2023-01-09,Monday,January,2023
12696,2022-06-09,Thursday,June,2022
12697,2021-07-09,Friday,July,2021
12698,2021-12-29,Wednesday,December,2021
12699,2022-02-19,Saturday,February,2022
12700,2019-06-25,Tuesday,June,2019
12701,2021-09-17,Friday,September,2021
12702,2021-02-06,Saturday,February,2021
12703,2023-05-27,Saturday,May,2023
12704,2019-10-06,Sunday,October,2019
12705,2021-05-12,Wednesday,May,2021
12706,2019-05-14,Tuesday,May,2019
12707,2021-08-31,Tuesday,August,2021
12708,2022-07-28,Thursday,July,2022
12709,2021-03-04,Thursday,March,2021
12710,2023-01-07,Saturday,January,2023
12711,2021-01-12,Tuesday,January,2021
12712,2021-06-13,Sunday,June,2021
12713,2020-03-31,Tuesday,March,2020
12714,2019-02-14,Thursday,February,2019
12715,2022-09-10,Saturday,September,2022
12716,2021-03-29,Monday,March,2021
12717,2022-08-30,Tuesday,August,2022
12718,2021-01-25,Monday,January,2021
12719,2019-12-11,Wednesday,December,2019
12720,2020-04-23,Thursday,April,2020
12721,2020-11-04,Wednesday,November,2020
12722,2020-10-25,Sunday,October,2020
12723,2023-08-21,Monday,August,2023
12724,2021-05-30,Sunday,May,2021
12725,2022-08-15,Monday,August,2022
12726,2023-02-05,Sunday,February,2023
12727,2023-08-19,Saturday,August,2023
12728,2018-12-07,Friday,December,2018
12729,2021-05-14,Friday,May,2021
12730,2022-11-19,Saturday,November,2022
12731,2019-12-28,Saturday,December,2019
12732,2023-02-17,Friday,February,2023
12733,2018-12-22,Saturday,December,2018
12734,2020-11-28,Saturday,November,2020
12735,2020-08-19,Wednesday,August,2020
12736,2019-01-19,Saturday,January,2019
12737,2019-05-26,Sunday,May,2019
12738,2021-04-20,Tuesday,April,2021
12739,2020-03-15,Sunday,March,2020
12740,2019-01-06,Sunday,January,2019
12741,2019-12-27,Friday,December,2019
12742,2022-02-27,Sunday,February,2022
12743,2022-02-19,Saturday,February,2022
12744,2021-06-27,Sunday,June,2021
12745,2022-02-27,Sunday,February,2022
12746,2020-10-06,Tuesday,October,2020
12747,2022-09-18,Sunday,September,2022
12748,2021-01-11,Monday,January,2021
12749,2023-03-07,Tuesday,March,2023
12750,2021-01-18,Monday,January,2021
12751,2021-07-16,Friday,July,2021
12752,2021-10-04,Monday,October,2021
12753,2021-06-28,Monday,June,2021
12754,2023-05-17,Wednesday,May,2023
12755,2021-05-30,Sunday,May,2021
12756,2021-01-13,Wednesday,January,2021
12757,2020-09-19,Saturday,September,2020
12758,2022-10-25,Tuesday,October,2022
12759,2023-01-01,Sunday,January,2023
12760,2023-02-06,Monday,February,2023
12761,2022-11-03,Thursday,November,2022
12762,2019-03-06,Wednesday,March,2019
12763,2018-10-13,Saturday,October,2018
12764,2023-01-03,Tuesday,January,2023
12765,2023-08-03,Thursday,August,2023
12766,2018-12-30,Sunday,December,2018
12767,2020-12-11,Friday,December,2020
12768,2022-11-10,Thursday,November,2022
12769,2021-04-14,Wednesday,April,2021
12770,2023-04-17,Monday,April,2023
12771,2022-03-26,Saturday,March,2022
12772,2021-09-06,Monday,September,2021
12773,2023-05-27,Saturday,May,2023
12774,2019-02-27,Wednesday,February,2019
12775,2023-05-18,Thursday,May,2023
12776,2022-08-10,Wednesday,August,2022
12777,2018-08-27,Monday,August,2018
12778,2022-04-05,Tuesday,April,2022
12779,2022-05-02,Monday,May,2022
12780,2021-05-17,Monday,May,2021
12781,2022-12-26,Monday,December,2022
12782,2023-04-14,Friday,April,2023
12783,2019-02-05,Tuesday,February,2019
12784,2020-05-02,Saturday,May,2020
12785,2020-04-18,Saturday,April,2020
12786,2018-10-12,Friday,October,2018
12787,2022-01-19,Wednesday,January,2022
12788,2022-08-26,Friday,August,2022
12789,2020-11-27,Friday,November,2020
12790,2019-09-10,Tuesday,September,2019
12791,2022-03-03,Thursday,March,2022
12792,2019-11-24,Sunday,November,2019
12793,2021-01-06,Wednesday,January,2021
12794,2021-05-15,Saturday,May,2021
12795,2019-12-13,Friday,December,2019
12796,2020-06-07,Sunday,June,2020
12797,2021-11-30,Tuesday,November,2021
12798,2021-12-14,Tuesday,December,2021
12799,2018-10-15,Monday,October,2018
12800,2021-05-19,Wednesday,May,2021
12801,2018-11-06,Tuesday,November,2018
12802,2021-10-01,Friday,October,2021
12803,2020-04-25,Saturday,April,2020
12804,2023-03-04,Saturday,March,2023
12805,2018-10-22,Monday,October,2018
12806,2022-04-22,Friday,April,2022
12807,2023-03-22,Wednesday,March,2023
12808,2018-12-02,Sunday,December,2018
12809,2021-06-29,Tuesday,June,2021
12810,2020-11-26,Thursday,November,2020
12811,2019-10-25,Friday,October,2019
12812,2020-09-24,Thursday,September,2020
12813,2021-03-18,Thursday,March,2021
12814,2020-05-04,Monday,May,2020
12815,2022-05-23,Monday,May,2022
12816,2020-03-14,Saturday,March,2020
12817,2020-12-29,Tuesday,December,2020
12818,2021-05-03,Monday,May,2021
12819,2019-05-24,Friday,May,2019
12820,2019-12-11,Wednesday,December,2019
12821,2022-01-04,Tuesday,January,2022
12822,2020-03-05,Thursday,March,2020
12823,2019-11-25,Monday,November,2019
12824,2022-10-31,Monday,October,2022
12825,2021-02-17,Wednesday,February,2021
12826,2020-12-08,Tuesday,December,2020
12827,2021-12-31,Friday,December,2021
12828,2019-10-09,Wednesday,October,2019
12829,2021-06-25,Friday,June,2021
12830,2022-10-14,Friday,October,2022
12831,2022-08-11,Thursday,August,2022
12832,2023-06-15,Thursday,June,2023
12833,2019-03-19,Tuesday,March,2019
12834,2021-05-14,Friday,May,2021
12835,2022-08-05,Friday,August,2022
12836,2020-03-27,Friday,March,2020
12837,2019-12-01,Sunday,December,2019
12838,2021-01-28,Thursday,January,2021
12839,2022-03-24,Thursday,March,2022
12840,2020-06-23,Tuesday,June,2020
12841,2022-03-22,Tuesday,March,2022
12842,2020-07-08,Wednesday,July,2020
12843,2021-01-25,Monday,January,2021
12844,2020-11-16,Monday,November,2020
12845,2019-03-30,Saturday,March,2019
12846,2022-04-01,Friday,April,2022
12847,2022-06-03,Friday,June,2022
12848,2020-03-23,Monday,March,2020
12849,2023-04-20,Thursday,April,2023
12850,2023-01-09,Monday,January,2023
12851,2019-04-27,Saturday,April,2019
12852,2022-10-01,Saturday,October,2022
12853,2023-02-10,Friday,February,2023
12854,2022-03-03,Thursday,March,2022
12855,2022-01-22,Saturday,January,2022
12856,2019-02-25,Monday,February,2019
12857,2020-10-25,Sunday,October,2020
12858,2022-08-23,Tuesday,August,2022
12859,2019-01-10,Thursday,January,2019
12860,2022-11-22,Tuesday,November,2022
12861,2019-06-11,Tuesday,June,2019
12862,2020-09-10,Thursday,September,2020
12863,2023-03-18,Saturday,March,2023
12864,2021-01-19,Tuesday,January,2021
12865,2022-07-10,Sunday,July,2022
12866,2020-09-10,Thursday,September,2020
12867,2020-09-26,Saturday,September,2020
12868,2020-04-01,Wednesday,April,2020
12869,2022-12-01,Thursday,December,2022
12870,2019-08-13,Tuesday,August,2019
12871,2022-02-12,Saturday,February,2022
12872,2019-05-01,Wednesday,May,2019
12873,2019-01-03,Thursday,January,2019
12874,2023-03-10,Friday,March,2023
12875,2019-03-28,Thursday,March,2019
12876,2020-11-14,Saturday,November,2020
12877,2019-12-31,Tuesday,December,2019
12878,2023-03-04,Saturday,March,2023
12879,2021-06-20,Sunday,June,2021
12880,2019-08-15,Thursday,August,2019
12881,2019-07-12,Friday,July,2019
12882,2020-01-05,Sunday,January,2020
12883,2021-08-04,Wednesday,August,2021
12884,2019-09-19,Thursday,September,2019
12885,2021-09-18,Saturday,September,2021
12886,2021-04-13,Tuesday,April,2021
12887,2020-09-20,Sunday,September,2020
12888,2023-06-26,Monday,June,2023
12889,2021-09-07,Tuesday,September,2021
12890,2020-03-08,Sunday,March,2020
12891,2023-08-04,Friday,August,2023
12892,2021-04-06,Tuesday,April,2021
12893,2022-02-23,Wednesday,February,2022
12894,2020-01-01,Wednesday,January,2020
12895,2022-01-29,Saturday,January,2022
12896,2023-02-01,Wednesday,February,2023
12897,2019-06-19,Wednesday,June,2019
12898,2019-01-13,Sunday,January,2019
12899,2022-05-29,Sunday,May,2022
12900,2023-01-27,Friday,January,2023
12901,2022-02-03,Thursday,February,2022
12902,2022-08-06,Saturday,August,2022
12903,2023-06-17,Saturday,June,2023
12904,2020-09-30,Wednesday,September,2020
12905,2022-03-29,Tuesday,March,2022
12906,2022-04-14,Thursday,April,2022
12907,2019-08-28,Wednesday,August,2019
12908,2020-07-18,Saturday,July,2020
12909,2019-02-18,Monday,February,2019
12910,2023-04-02,Sunday,April,2023
12911,2020-09-22,Tuesday,September,2020
12912,2021-12-25,Saturday,December,2021
12913,2022-06-02,Thursday,June,2022
12914,2022-12-15,Thursday,December,2022
12915,2018-12-16,Sunday,December,2018
12916,2019-06-17,Monday,June,2019
12917,2021-12-31,Friday,December,2021
12918,2021-11-19,Friday,November,2021
12919,2023-08-07,Monday,August,2023
12920,2019-10-05,Saturday,October,2019
12921,2020-08-06,Thursday,August,2020
12922,2022-10-15,Saturday,October,2022
12923,2023-02-04,Saturday,February,2023
12924,2021-09-02,Thursday,September,2021
12925,2020-06-26,Friday,June,2020
12926,2021-07-22,Thursday,July,2021
12927,2023-08-09,Wednesday,August,2023
12928,2019-09-14,Saturday,September,2019
12929,2021-11-13,Saturday,November,2021
12930,2020-12-23,Wednesday,December,2020
12931,2021-02-02,Tuesday,February,2021
12932,2022-04-05,Tuesday,April,2022
12933,2018-09-17,Monday,September,2018
12934,2022-07-24,Sunday,July,2022
12935,2019-06-09,Sunday,June,2019
12936,2021-04-08,Thursday,April,2021
12937,2020-11-03,Tuesday,November,2020
12938,2023-08-22,Tuesday,August,2023
12939,2021-12-16,Thursday,December,2021
12940,2020-06-30,Tuesday,June,2020
12941,2021-02-23,Tuesday,February,2021
12942,2019-08-07,Wednesday,August,2019
12943,2021-08-22,Sunday,August,2021
12944,2020-11-25,Wednesday,November,2020
12945,2023-07-04,Tuesday,July,2023
12946,2022-06-19,Sunday,June,2022
12947,2023-01-22,Sunday,January,2023
12948,2022-05-28,Saturday,May,2022
12949,2022-07-13,Wednesday,July,2022
12950,2021-10-06,Wednesday,October,2021
12951,2020-08-31,Monday,August,2020
12952,2020-06-16,Tuesday,June,2020
12953,2021-04-15,Thursday,April,2021
12954,2019-10-14,Monday,October,2019
12955,2020-03-21,Saturday,March,2020
12956,2022-10-25,Tuesday,October,2022
12957,2018-11-06,Tuesday,November,2018
12958,2022-01-30,Sunday,January,2022
12959,2021-07-28,Wednesday,July,2021
12960,2022-03-12,Saturday,March,2022
12961,2020-03-11,Wednesday,March,2020
12962,2021-06-19,Saturday,June,2021
12963,2019-04-11,Thursday,April,2019
12964,2019-10-22,Tuesday,October,2019
12965,2019-01-30,Wednesday,January,2019
12966,2019-09-29,Sunday,September,2019
12967,2020-11-07,Saturday,November,2020
12968,2020-10-31,Saturday,October,2020
12969,2022-04-02,Saturday,April,2022
12970,2021-04-19,Monday,April,2021
12971,2021-12-01,Wednesday,December,2021
12972,2019-01-12,Saturday,January,2019
12973,2021-11-06,Saturday,November,2021
12974,2019-12-03,Tuesday,December,2019
12975,2020-02-14,Friday,February,2020
12976,2020-02-24,Monday,February,2020
12977,2019-10-23,Wednesday,October,2019
12978,2019-05-30,Thursday,May,2019
12979,2023-01-20,Friday,January,2023
12980,2023-06-18,Sunday,June,2023
12981,2019-01-27,Sunday,January,2019
12982,2023-02-11,Saturday,February,2023
12983,2020-01-31,Friday,January,2020
12984,2023-07-03,Monday,July,2023
12985,2020-12-15,Tuesday,December,2020
12986,2018-10-14,Sunday,October,2018
12987,2020-04-21,Tuesday,April,2020
12988,2021-04-05,Monday,April,2021
12989,2022-11-20,Sunday,November,2022
12990,2022-06-10,Friday,June,2022
12991,2019-03-25,Monday,March,2019
12992,2021-11-12,Friday,November,2021
12993,2023-01-28,Saturday,January,2023
12994,2019-08-30,Friday,August,2019
12995,2023-04-13,Thursday,April,2023
12996,2022-12-27,Tuesday,December,2022
12997,2022-10-20,Thursday,October,2022
12998,2023-02-25,Saturday,February,2023
12999,2021-01-12,Tuesday,January,2021
13000,2021-10-21,Thursday,October,2021
13001,2020-02-06,Thursday,February,2020
13002,2020-09-20,Sunday,September,2020
13003,2023-05-06,Saturday,May,2023
13004,2019-12-16,Monday,December,2019
13005,2020-07-06,Monday,July,2020
13006,2023-06-22,Thursday,June,2023
13007,2022-06-29,Wednesday,June,2022
13008,2021-07-28,Wednesday,July,2021
13009,2018-08-26,Sunday,August,2018
13010,2020-11-18,Wednesday,November,2020
13011,2020-12-06,Sunday,December,2020
13012,2022-12-16,Friday,December,2022
